ScatID,Obs,Date,Month,Site,Location,Latitude,Longitude,% Certain,Weather,Hormone_Quality,Notes,Individual_ID,Species_ID,,,,,,,,,ScatID,,,,,,,,,,,,
SE167A,sk,6/19/21,6,Union Bay,Seattle,47.65609,-122.29548,100,Sunny,,in the sun,FAILED,,,,,,,,,,175,,,,,,,,,,,,
SE167B,,6/19/21,6,North Seattle College,Seattle,,,,,,,CoyoteF3,,,,,,,,,,,,,,,,,,,,,,
SE168,sk,6/19/21,6,Union Bay,Seattle,47.65615,-122.29542,100,Sunny,,sun could be cat,FAILED,,,,,,,,,,176,,,,,,,,,,,,
SE169,sk,6/19/21,6,Union Bay,Seattle,47.65612,-122.29653,100,Sunny,,"sun, fresh",CoyoteF1,,,,,,,,,,177,,,,,,,,,,,,
SE170,sk,6/19/21,6,Union Bay,Seattle,47.65813,-122.29572,100,Sunny,,older next to nylon rope that may have been ingested,FAILED,,,,,,,,,,178,,,,,,,,,,,,
SE171,sk,6/19/21,6,Union Bay,Seattle,47.65816,-122.29576,100,Sunny,,"older bright write fur, mainly hiar",FAILED,,,,,,,,,,179,,,,,,,,,,,,
SE172,sk,6/19/21,6,Union Bay,Seattle,47.65401,-122.29491,100,Sunny,,in sun,FAILED,,,,,,,,,,180,,,,,,,,,,,,
SE173A,,6/19/21,6,Union Bay,Seattle,,,,,,", mainly hair",CoyoteF1,,,,,,,,,,,,,,,,,,,,,,
SE173B,sk,6/20/21,6,Magnuson,Seattle,47.68073,-122.25364,50,Sunny,,"older, small, very woody, mainly hair, very small",FAILED,,,,,,,,,,181,,,,,,,,,,,,
SE174,sk,6/21/21,6,Magnolia Playfield,Seattle,47.64504,-122.3999,100,Sunny,,fresh,CoyoteF20,,,,,,,,,,182,,,,,,,,,,,,
SE175,sk,6/21/21,6,Magnolia Playfield,Seattle,47.6448,-122.40009,60,Sunny,,older in the sun,FAILED,,,,,,,,,,183,,,,,,,,,,,,
SE176,sk,6/21/21,6,Discovery ,Seattle,47.65557,-122.4159,100,Sunny,,"sun, dry, very small",FAILED,Cat! (METABARCODING),,,,,,,,,184,,,,,,,,,,,,
SE177,sk,6/21/21,6,Discovery ,Seattle,47.65658,-122.40792,100,Sunny,,"much older, partially buried, dry",FAILED,,,,,,,,,,185,,,,,,,,,,,,
SE178,sk,6/21/21,6,Hills of Eternity Cemetery,Seattle,47.64394,-122.36579,60,Sunny,,"Smushy, cherry pits and grass, diarehea esque",FAILED,,,,,,,,,,186,,,,,,,,,,,,
SE179,sk,6/21/21,6,Hills of Eternity Cemetery,Seattle,47.64665,-122.36736,100,Sunny,,"older in sun, on grave",FAILED,,,,,,,,,,187,,,,,,,,,,,,
SE180,sk,6/21/21,6,Hills of Eternity Cemetery,Seattle,47.64578,-122.36738,100,Sunny,,"small pits, fruity",FAILED,,,,,,,,,,188,,,,,,,,,,,,
SE181,sk,6/21/21,6,Hills of Eternity Cemetery,Seattle,47.64468,-122.36369,100,Sunny,,"in sun, crusty, black",CoyoteM14,,,,,,,,,,189,,,,,,,,,,,,
SE182,sk,6/21/21,6,Hills of Eternity Cemetery,Seattle,47.6447,-122.36369,100,Sunny,,"fresh enough for flies, in sun",CoyoteF8,,,,,,,,,,190,,,,,,,,,,,,
SE183,sk,6/21/21,6,Hills of Eternity Cemetery,Seattle,47.64475,-122.36365,100,Sunny,,"dry, in sun",CoyoteF8,,,,,,,,,,191,,,,,,,,,,,,
SE184,sk,6/21/21,6,Hills of Eternity Cemetery,Seattle,47.64671,-122.36432,100,Sunny,,in sun,FAILED,,,,,,,,,,192,,,,,,,,,,,,
SE185,sk,6/22/21,6,Leschi,Seattle,47.59977,-122.29208,90,Sunny,,older,FAILED,,,,,,,,,,193,,,,,,,,,,,,
SE186,sk,6/22/21,6,Genesee,Seattle,47.56767,-122.27785,100,Sunny,,"large, some flies but not super fresh, in sun",FAILED,,,,,,,,,,194,,,,,,,,,,,,
SE187,sk,6/22/21,6,Genesee,Seattle,47.56767,-122.27763,100,Sunny,,,FAILED,,,,,,,,,,195,,,,,,,,,,,,
SE188,sk,6/22/21,6,Genesee,Seattle,47.56756,-122.27853,100,Sunny,,,CoyoteF5,,,,,,,,,,196,,,,,,,,,,,,
SE189,sk,6/22/21,6,Genesee,Seattle,47.5675,-122.27759,100,Sunny,,"fresh, cherry pits and vegetation",CoyoteF5,,,,,,,,,,197,,,,,,,,,,,,
SE190,sk,6/22/21,6,Genesee,Seattle,47.56658,-122.27745,100,Sunny,,,CoyoteM5,,,,,,,,,,198,,,,,,,,,,,,
SE191,sk,6/22/21,6,Seward,Seattle,47.56245,-122.2476,100,Sunny,,"fresh, in shade",FAILED,,,,,,,,,,199,,,,,,,,,,,,
SE192,sk,6/22/21,6,Seward,Seattle,47.55148,-122.24763,100,Sunny,,"Sun, took the only not torn up piece",CoyoteM7,,,,,,,,,,200,,,,,,,,,,,,
SE193,sk,6/22/21,6,Seward,Seattle,47.55761,-122.25082,100,Sunny,,"Approximate location, fresh, all grass",CoyoteM6,,,,,,,,,,201,,,,,,,,,,,,
SE194,sk,6/22/21,6,Seward,Seattle,47.56046,-122.25046,100,Sunny,,all berry seeds,CoyoteM7,,,,,,,,,,202,,,,,,,,,,,,
SE196,sk,6/22/21,6,Seward,Seattle,47.56102,-122.25077,100,Sunny,,"cherry pits, left 19 pits on the gorund",CoyoteM7,,,,,,,,,,203,,,,,,,,,,,,
SE197,sk,6/22/21,6,Seward,Seattle,47.56767,-122.27763,100,Sunny,,,FAILED,,,,,,,,,,204,,,,,,,,,,,,
SE195,sk,6/23/21,6,Washelli Cemetery,Seattle,47.70934,-122.33791,50,Partly Cloudy,,Small,CoyoteM17,,,,,,,,,,205,,,,,,,,,,,,
SE198,sk,6/23/21,6,Washelli Cemetery,Seattle,47.70964,-122.33767,100,Partly Cloudy,,"Freshish, large",CoyoteF6,,,,,,,,,,206,,,,,,,,,,,,
SE199,sk,6/24/21,6,Jefferson Park,Seattle,47.56324,-122.2999,100,Sunny,,"Pretty old, unlikely to have genotype info",FAILED,,,,,,,,,,207,,,,,,,,,,,,
SE200,sk,6/24/21,6,Jefferson Park,Seattle,47.56744,-122.3029,50,Sunny,,May have just been dead bird,FAILED,,,,,,,,,,208,,,,,,,,,,,,
SE201,sk,6/24/21,6,Pritchard Island,Seattle,47.52703,-122.26212,100,Sunny,,In shade,FAILED,,,,,,,,,,209,,,,,,,,,,,,
SE202,sk,6/28/21,6,Sand Point Golf,Seattle,47.68419,-122.27052,100,Sunny,,,FAILED,,,,,,,,,,210,,,,,,,,,,,,
SE203,sk,6/28/21,6,Sand Point Golf,Seattle,47.68458,-122.26949,100,Sunny,,older,CoyoteM9,,,,,,,,,,211,,,,,,,,,,,,
SE204,sk,6/28/21,6,Sand Point Golf,Seattle,47.68463,-122.26954,100,Sunny,,,*CoyoteM18,,,,,,,,,,212,,,,,,,,,,,,
SE205,sk,6/28/21,6,Sand Point Golf,Seattle,47.68647,-122.27008,100,Sunny,,,FAILED,,,,,,,,,,213,,,,,,,,,,,,
SE206,sk,6/28/21,6,Sand Point Golf,Seattle,47.6865,-122.26997,100,Sunny,,,FAILED,,,,,,,,,,214,,,,,,,,,,,,
SE207,sk,6/28/21,6,Sand Point Golf,Seattle,47.68662,-122.2701,100,Sunny,,,FAILED,,,,,,,,,,215,,,,,,,,,,,,
SE208,sk,6/28/21,6,Sand Point Golf,Seattle,47.68662,-122.2701,100,Sunny,,older,FAILED,,,,,,,,,,216,,,,,,,,,,,,
SE209,sk,6/28/21,6,Sand Point Golf,Seattle,47.68652,-122.27007,100,Sunny,,dry but not that old,*CoyoteM1,,,,,,,,,,217,,,,,,,,,,,,
SE210,sk,6/28/21,6,Sand Point Golf,Seattle,47.68652,-122.27007,100,Sunny,,Approximate location,FAILED,,,,,,,,,,218,,,,,,,,,,,,
SE211,sk,7/1/21,7,North Seattle College,Seattle,47.69777,-122.33046,100,Cloudy,,"Pretty fresh, next to tent",FAILED,,,,,,,,,,219,,,,,,,,,,,,
SE212,sk,7/1/21,7,North Seattle College,Seattle,47.69831,-122.33043,100,Cloudy,,,CoyoteF3,,,,,,,,,,220,,,,,,,,,,,,
SE213,sk,7/1/21,7,North Seattle College,Seattle,47.6991,-122.3307,100,Cloudy,,Fresh! Maybe from last night,CoyoteF3,,,,,,,,,,221,,,,,,,,,,,,
SE214,sk,7/1/21,7,Soundview Playfield,Seattle,47.69579,-122.38081,50,Cloudy,,"Fresh, all fruit, at base of tree, weird",FAILED,,,,,,,,,,222,,,,,,,,,,,,
SE215,sk,7/1/21,7,North Beach Ravine,Seattle,47.69404,-122.38924,100,Cloudy,,"Older in ground, could be same as 216",FAILED,,,,,,,,,,223,,,,,,,,,,,,
SE216,sk,7/1/21,7,North Beach Ravine,Seattle,47.69404,-122.38924,100,Cloudy,,"Older in ground, could be same as 215",CoyoteF11,,,,,,,,,,224,,,,,,,,,,,,
SE217,sk,7/1/21,7,Golden Gardens,Seattle,47.69007,-122.40064,60,Cloudy,,"Cherr pits, loose",CoyoteF10,,,,,,,,,,225,,,,,,,,,,,,
SE218,sk,7/1/21,7,Golden Gardens,Seattle,47.69058,-122.40033,100,Cloudy,,,FAILED,,,,,,,,,,226,,,,,,,,,,,,
SE219,sk,7/1/21,7,Golden Gardens,Seattle,47.69294,-122.40148,100,Cloudy,,older,CoyoteF10,,,,,,,,,,227,,,,,,,,,,,,
SE220,sk,7/1/21,7,Golden Gardens,Seattle,47.69322,-122.40162,100,Cloudy,,,FAILED,,,,,,,,,,228,,,,,,,,,,,,
SE221,sk,7/1/21,7,Golden Gardens,Seattle,47.69353,-122.4017,100,Cloudy,,older,CoyoteF11,,,,,,,,,,229,,,,,,,,,,,,
SE222,sk,7/1/21,7,Golden Gardens,Seattle,47.69477,-122.40233,100,Cloudy,,could have been multiple samples in this,CoyoteF10,,,,,,,,,,230,,,,,,,,,,,,
SE223,sk,7/1/21,7,Golden Gardens,Seattle,47.69477,-122.40233,60,Cloudy,,,CoyoteF10,,,,,,,,,,231,,,,,,,,,,,,
SE224,sk,7/1/21,7,Golden Gardens,Seattle,47.69477,-122.40233,100,Cloudy,,old,CoyoteF10,,,,,,,,,,232,,,,,,,,,,,,
SE225,sk,7/1/21,7,Golden Gardens,Seattle,47.69495,-122.40251,100,Cloudy,,old,FAILED,,,,,,,,,,233,,,,,,,,,,,,
SE226,sk,7/1/21,7,Golden Gardens,Seattle,47.69576,-122.40274,100,Cloudy,,,CoyoteF10,,,,,,,,,,234,,,,,,,,,,,,
SE227,sk,7/1/21,7,Matthew's Beach,Seattle,47.69736,-122.27327,100,Cloudy,,,Dog,,,,,,,,,,235,,,,,,,,,,,,
SE228,sk,7/2/21,7,West Duwamish,Seattle,47.543,-122.35357,100,Cloudy,,Fresh,FAILED,,,,,,,,,,236,,,,,,,,,,,,
SE229,sk,7/2/21,7,Camp Long,Seattle,47.55576,-122.37417,100,Cloudy,,,FAILED,,,,,,,,,,237,,,,,,,,,,,,
SE230,sk,7/3/21,7,David Rogers,Seattle,47.6498,-122.35921,100,Sunny,,Grass,CoyoteF12,,,,,,,,,,238,,,,,,,,,,,,
SE231,sk,7/3/21,7,David Rogers,Seattle,47.64482,-122.35974,100,Sunny,,Cherry,CoyoteF12,,,,,,,,,,239,,,,,,,,,,,,
SE232,sk,7/3/21,7,David Rogers,Seattle,47.64462,-122.35944,100,Sunny,,Cherry,CoyoteF12,,,,,,,,,,240,,,,,,,,,,,,
SE233,sk,7/3/21,7,Hills of Eternity Cemetery,Seattle,47.64512,-122.36514,100,Sunny,,Cherry,*CoyoteM14,,,,,,,,,,241,,,,,,,,,,,,
SE234,sk,7/3/21,7,Hills of Eternity Cemetery,Seattle,47.64548,-122.36525,100,Sunny,,,*CoyoteM14,,,,,,,,,,242,,,,,,,,,,,,
SE235,sk,7/3/21,7,Hills of Eternity Cemetery,Seattle,47.64401,-122.36719,100,Sunny,,Could have been 2 samples,CoyoteF8,,,,,,,,,,243,,,,,,,,,,,,
SE236,sk,7/3/21,7,Hills of Eternity Cemetery,Seattle,47.64464,-122.36374,100,Sunny,,Fresh,CoyoteF8,,,,,,,,,,244,,,,,,,,,,,,
SE237,sk,7/3/21,7,Hills of Eternity Cemetery,Seattle,47.6446,-122.36378,100,Sunny,,scattered,FAILED,,,,,,,,,,245,,,,,,,,,,,,
SE238,sk,7/3/21,7,Hills of Eternity Cemetery,Seattle,47.64675,-122.36498,100,Sunny,,,CoyoteF12,,,,,,,,,,246,,,,,,,,,,,,
SE239,sk,7/3/21,7,Hills of Eternity Cemetery,Seattle,47.64676,-122.36521,100,Sunny,,,CoyoteF12,,,,,,,,,,247,,,,,,,,,,,,
SE240,sk,7/3/21,7,Other,Seattle,47.64831,-122.36449,100,Sunny,,"Saw while driving, on side walk",CoyoteM12?,,,,,,,,,,248,,,,,,,,,,,,
SE241,sk,7/3/21,7,Lawton,Seattle,47.65447,-122.39001,90,Sunny,,"pretty old, cherries (could tech be dog)",FAILED,,,,,,,,,,249,,,,,,,,,,,,
SE242,sk,7/3/21,7,Lawton,Seattle,47.65506,-122.39352,50,Sunny,,,Dog,,,,,,,,,,250,,,,,,,,,,,,
SE243,sk,7/3/21,7,Lawton,Seattle,47.65454,-122.39378,100,Sunny,,"salmon berry, older",FAILED,,,,,,,,,,251,,,,,,,,,,,,
SE244,sk,7/3/21,7,Discovery ,Seattle,47.65916,-122.41864,100,Sunny,,dry,FAILED,,,,,,,,,,252,,,,,,,,,,,,
SE245,sk,7/4/21,7,Leschi,Seattle,47.59995,-122.2913,100,Cloudy,,Dry,FAILED,,,,,,,,,,253,,,,,,,,,,,,
SE246,sk,7/4/21,7,Leschi,Seattle,47.59999,-122.29132,100,Cloudy,,Fresh grass,CoyoteF5,,,,,,,,,,254,,,,,,,,,,,,
SE247,sk,7/4/21,7,Leschi,Seattle,47.59798,-122.29011,70,Cloudy,,"fresh, small, grassy",CoyoteF5,,,,,,,,,,255,,,,,,,,,,,,
SE248,sk,7/4/21,7,Genesee,Seattle,47.56797,-122.27722,100,Cloudy,,In dead crow area,CoyoteM5,,,,,,,,,,256,,,,,,,,,,,,
SE249,sk,7/4/21,7,Genesee,Seattle,47.56698,-122.27704,100,Cloudy,,Next to dead robin,CoyoteM8,,,,,,,,,,257,,,,,,,,,,,,
SE250,sk,7/4/21,7,Genesee,Seattle,47.56694,-122.277,100,Cloudy,,"Cerry, approximate location",CoyoteM8?,,,,,,,,,,258,,,,,,,,,,,,
SE251,sk,7/4/21,7,Genesee,Seattle,47.56655,-122.27747,100,Cloudy,,,FAILED,,,,,,,,,,,,,,,,,,,,,,
SE252,sk,7/4/21,7,Genesee,Seattle,47.56717,-122.27834,100,Cloudy,,"Cherry,  older",*CoyoteM8,,,,,,,,,,259,,,,,,,,,,,,
SE253,sk,7/4/21,7,Genesee,Seattle,47.56774,-122.2784,100,Cloudy,,Cherry,CoyoteM8,,,,,,,,,,260,,,,,,,,,,,,
SE254,sk,7/4/21,7,Genesee,Seattle,47.56774,-122.27835,100,Cloudy,,,FAILED,,,,,,,,,,261,,,,,,,,,,,,
SE255,sk,7/4/21,7,Genesee,Seattle,47.56788,-122.27751,100,Cloudy,,"cherry, loose, fresh",CoyoteM8,,,,,,,,,,262,,,,,,,,,,,,
SE256,sk,7/4/21,7,Seward,Seattle,47.55059,-122.24851,70,Sunny,,fresh,CoyoteF9,,,,,,,,,,263,,,,,,,,,,,,
SE257,sk,7/4/21,7,Seward,Seattle,47.55089,-122.24883,100,Sunny,,,CoyoteM7,,,,,,,,,,264,,,,,,,,,,,,
SE258,sk,7/4/21,7,Seward,Seattle,47.553956,-122.24687,100,Sunny,,dry,FAILED,,,,,,,,,,265,,,,,,,,,,,,
SE259A,sk,7/4/21,7,Seward,Seattle,47.55999,-122.25062,100,Sunny,,dry,*CoyoteM7,,,,,,,,,,266,,,,,,,,,,,,
SE259B,sk,7/4/21,7,Seward,Seattle,,,,,,,FAILED,,,,,,,,,,,,,,,,,,,,,,
SE260,sk,7/4/21,7,Seward,Seattle,47.5609,-122.25075,100,Sunny,,older,CoyoteF9,,,,,,,,,,267,,,,,,,,,,,,
SE261,sk,7/4/21,7,Seward,Seattle,47.56086,-122.25245,100,Sunny,,older,CoyoteM6,,,,,,,,,,268,,,,,,,,,,,,
SE262,sk,7/4/21,7,Seward,Seattle,47.55838,-122.25322,100,Sunny,,dry,FAILED,,,,,,,,,,269,,,,,,,,,,,,
SE263,sk,7/4/21,7,Seward,Seattle,47.55278,-122.25188,100,Sunny,,,CoyoteM7,,,,,,,,,,270,,,,,,,,,,,,
SE264,sk,7/4/21,7,Seward,Seattle,47.55194,-122.25581,100,Sunny,,,CoyoteF9,,,,,,,,,,271,,,,,,,,,,,,
SE265,sk,7/4/21,7,Seward,Seattle,47.55003,-122.25774,100,Sunny,,"opportunistic, on way back to car",CoyoteF4,,,,,,,,,,272,,,,,,,,,,,,
SE266,sk,7/4/21,7,Pritchard Island,Seattle,47.52746,-122.26223,100,Sunny,,Could've been more than one,CoyoteF7,,,,,,,,,,273,,,,,,,,,,,,
SE267,sk,7/4/21,7,Pritchard Island,Seattle,47.52697,-122.2622,70,Sunny,,fresh,CoyoteF7,,,,,,,,,,274,,,,,,,,,,,,
SE268,sk,7/4/21,7,Pritchard Island,Seattle,47.52758,-122.26195,100,Sunny,,,CoyoteF7,,,,,,,,,,275,,,,,,,,,,,,
SE269,sk,7/4/21,7,Burke-Gilman Playground,Seattle,47.66753,-122.2832,100,Sunny,,,CoyoteM2,,,,,,,,,,276,,,,,,,,,,,,
SE270,sk,7/4/21,7,Union Bay,Seattle,47.65562,-122.29498,100,Sunny,,Could be the same as 271,CoyoteM2,,,,,,,,,,277,,,,,,,,,,,,
SE271,sk,7/4/21,7,Union Bay,Seattle,47.65562,-122.29498,100,Sunny,,Could be the same as 270,Dog,,,,,,,,,,278,,,,,,,,,,,,
SE272,sk,7/5/21,7,Carkeek ,Seattle,47.71365,-122.37444,80,Cloudy,,Fresh,CoyoteF6,,,,,,,,,,279,,,,,,,,,,,,
SE273,sk,7/5/21,7,Carkeek ,Seattle,47.7154,-122.37495,100,Cloudy,,"dry, scattered",FAILED,,,,,,,,,,280,,,,,,,,,,,,
SE274,sk,7/5/21,7,Washelli Cemetery,Seattle,47.70965,-122.33695,100,Cloudy,,,CoyoteM17,,,,,,,,,,281,,,,,,,,,,,,
SE275,sk,7/5/21,7,Washelli Cemetery,Seattle,47.70947,-122.33755,100,Cloudy,,,Unassigned,,,,,,,,,,282,,,,,,,,,,,,
SE276,sk,7/5/21,7,Washelli Cemetery,Seattle,47.70939,-122.33756,100,Cloudy,,,CoyoteM17,,,,,,,,,,283,,,,,,,,,,,,
SE277,sk,7/5/21,7,Washelli Cemetery,Seattle,47.70925,-122.33736,100,Cloudy,,,CoyoteF6,,,,,,,,,,284,,,,,,,,,,,,
SE278,sk,7/5/21,7,Washelli Cemetery,Seattle,47.70925,-122.33742,100,Cloudy,,,FAILED,,,,,,,,,,285,,,,,,,,,,,,
SE279,sk,7/7/21,7,Interlaken,Seattle,47.63378,-122.30734,100,Cloudy,,older,CoyoteF2,,,,,,,,,,286,,,,,,,,,,,,
SE280,sk,7/7/21,7,Madison,Seattle,47.63469,-122.27759,50,Cloudy,,"Some seeds, some hair, but still a good amount of homogenization and blunt ends?",Dog,,,,,,,,,,287,,,,,,,,,,,,
SE281,sk,7/10/21,7,North Beach Ravine,Seattle,47.6941,-122.3886,100,Cloudy,,older,CoyoteF17,,,,,,,,,,288,,,,,,,,,,,,
SE282,sk,7/10/21,7,North Beach Ravine,Seattle,47.69452,-122.3901,100,Cloudy,,"fairly new, approximate location",CoyoteF11,,,,,,,,,,289,,,,,,,,,,,,
SE283,sk,7/10/21,7,North Beach Ravine,Seattle,47.69456,-122.39022,100,Cloudy,,a bit of mold but not that old,CoyoteF11,,,,,,,,,,290,,,,,,,,,,,,
SE284,sk,7/10/21,7,Golden Gardens,Seattle,47.69387,-122.40194,60,Cloudy,,,CoyoteF10,,,,,,,,,,291,,,,,,,,,,,,
SE285,sk,7/10/21,7,Golden Gardens,Seattle,47.69478,-122.40243,100,Cloudy,,fresh,CoyoteF17,,,,,,,,,,292,,,,,,,,,,,,
SE286,sk,7/10/21,7,Golden Gardens,Seattle,47.69535,-122.40283,100,Cloudy,,probably multiple samples in each,Unassigned,,,,,,,,,,293,,,,,,,,,,,,
SE287,sk,7/10/21,7,Golden Gardens,Seattle,47.69535,-122.40283,100,Cloudy,,probably multiple samples in each,CoyoteF10,,,,,,,,,,294,,,,,,,,,,,,
SE288,sk,7/10/21,7,Golden Gardens,Seattle,47.69623,-122.40259,100,Cloudy,,very fresh,CoyoteF11,,,,,,,,,,295,,,,,,,,,,,,
SE289,sk,7/10/21,7,Golden Gardens,Seattle,47.69511,-122.40281,100,Cloudy,,,CoyoteF10,,,,,,,,,,296,,,,,,,,,,,,
SE290,sk,7/12/21,7,Lawton,Seattle,47.65577,-122.39291,100,Sunny,,dry,CoyoteF8,,,,,,,,,,297,,,,,,,,,,,,
SE291,sk,7/12/21,7,Hills of Eternity Cemetery,Seattle,47.64371,-122.36604,100,Sunny,,,FAILED,,,,,,,,,,298,,,,,,,,,,,,
SE292,sk,7/12/21,7,Hills of Eternity Cemetery,Seattle,47.64672,-122.36668,100,Sunny,,,CoyoteF8,,,,,,,,,,299,,,,,,,,,,,,
SE293,sk,7/12/21,7,Hills of Eternity Cemetery,Seattle,47.64669,-122.36725,100,Sunny,,,*CoyoteM12,,,,,,,,,,300,,,,,,,,,,,,
SE294,sk,7/12/21,7,Hills of Eternity Cemetery,Seattle,47.64671,-122.36712,100,Sunny,,,Unassigned,,,,,,,,,,301,,,,,,,,,,,,
SE295,sk,7/12/21,7,Hills of Eternity Cemetery,Seattle,47.64671,-122.36712,100,Sunny,,,CoyoteF8,,,,,,,,,,302,,,,,,,,,,,,
SE296,sk,7/12/21,7,Hills of Eternity Cemetery,Seattle,47.64665,-122.36729,100,Sunny,,,CoyoteF8,,,,,,,,,,303,,,,,,,,,,,,
SE297,sk,7/12/21,7,Hills of Eternity Cemetery,Seattle,47.64341,-122.36697,100,Sunny,,,CoyoteF8,,,,,,,,,,304,,,,,,,,,,,,
SE298,sk,7/12/21,7,Hills of Eternity Cemetery,Seattle,47.64447,-122.36376,100,Sunny,,,CoyoteF8,,,,,,,,,,305,,,,,,,,,,,,
SE299,sk,7/13/21,7,Genesee,Seattle,47.56773,-122.27728,100,Sunny,,,CoyoteM5,,,,,,,,,,306,,,,,,,,,,,,
SE300,sk,7/13/21,7,Genesee,Seattle,47.56747,-122.27844,100,Sunny,,"next to dead rat, fresh",CoyoteM8,,,,,,,,,,307,,,,,,,,,,,,
SE301,sk,7/13/21,7,Genesee,Seattle,47.56788,-122.27785,100,Sunny,,,CoyoteM8,,,,,,,,,,308,,,,,,,,,,,,
SE302,sk,7/13/21,7,Genesee,Seattle,47.56778,-122.27774,100,Sunny,,,CoyoteM5,,,,,,,,,,309,,,,,,,,,,,,
SE303,sk,7/13/21,7,Genesee,Seattle,47.56782,-122.27767,100,Sunny,,,CoyoteF5,,,,,,,,,,310,,,,,,,,,,,,
SE304,sk,7/13/21,7,Genesee,Seattle,47.5672,-122.27765,100,Sunny,,,CoyoteF5,,,,,,,,,,311,,,,,,,,,,,,
SE305,sk,7/13/21,7,Genesee,Seattle,47.56713,-122.27757,100,Sunny,,,*CoyoteM8,,,,,,,,,,312,,,,,,,,,,,,
SE306,sk,7/13/21,7,Genesee,Seattle,47.5672,-122.27715,100,Sunny,,,CoyoteM5,,,,,,,,,,313,,,,,,,,,,,,
SE307,sk,7/13/21,7,Seward,Seattle,47.55372,-122.24666,100,Sunny,,,*CoyoteM13,,,,,,,,,,314,,,,,,,,,,,,
SE308,sk,7/13/21,7,Seward,Seattle,47.56062,-122.25233,100,Sunny,,Grass,CoyoteF9,,,,,,,,,,315,,,,,,,,,,,,
SE309,sk,7/14/21,7,Inverness Ravine,Seattle,47.6917,-122.28076,100,Sunny,,dry,CoyoteM3,,,,,,,,,,316,,,,,,,,,,,,
SE310,sk,7/19/21,7,Discovery ,Seattle,47.65618,-122.41604,100,Sunny,,Relatively fresh,CoyoteF16,,,,,,,,,,317,,,,,,,,,,,,
SE311,sk,7/19/21,7,Discovery ,Seattle,47.65432,-122.41405,50,Sunny,,,FAILED,,,,,,,,,,318,,,,,,,,,,,,
SE312,sk,7/22/21,7,North Seattle College,Seattle,47.69782,-122.33062,100,Sunny,,,CoyoteF3,,,,,,,,,,319,,,,,,,,,,,,
SE313,sk,7/22/21,7,North Seattle College,Seattle,47.69784,-122.33064,100,Sunny,,,CoyoteF3,,,,,,,,,,320,,,,,,,,,,,,
SE314,sk,7/22/21,7,North Seattle College,Seattle,47.69774,-122.33054,100,Sunny,,,Unassigned,,,,,,,,,,321,,,,,,,,,,,,
SE315,sk,7/22/21,7,North Seattle College,Seattle,47.69776,-122.33038,100,Sunny,,,CoyoteF3,,,,,,,,,,322,,,,,,,,,,,,
SE316,sk,7/22/21,7,North Seattle College,Seattle,47.69812,-122.33038,100,Sunny,,,CoyoteF3,,,,,,,,,,323,,,,,,,,,,,,
SE317,sk,7/22/21,7,North Seattle College,Seattle,47.69857,-122.33049,100,Sunny,,,FAILED,,,,,,,,,,324,,,,,,,,,,,,
SE318,sk,7/22/21,7,Washelli Cemetery,Seattle,47.70934,-122.33762,100,Sunny,,,*CoyoteF6,,,,,,,,,,325,,,,,,,,,,,,
SE319,sk,7/22/21,7,Washelli Cemetery,Seattle,47.70946,-122.33761,100,Sunny,,,CoyoteF6,,,,,,,,,,326,,,,,,,,,,,,
SE320,sk,7/22/21,7,Washelli Cemetery,Seattle,47.70944,-122.33769,100,Sunny,,,CoyoteF6,,,,,,,,,,327,,,,,,,,,,,,
SE321,sk,7/22/21,7,Washelli Cemetery,Seattle,47.70938,-122.33777,100,Sunny,,,CoyoteM11,,,,,,,,,,328,,,,,,,,,,,,
SE322,sk,7/22/21,7,Washelli Cemetery,Seattle,47.70938,-122.33777,100,Sunny,,,CoyoteM11,,,,,,,,,,329,,,,,,,,,,,,
SE323,sk,7/22/21,7,Washelli Cemetery,Seattle,47.70938,-122.33777,100,Sunny,,,CoyoteM11,,,,,,,,,,330,,,,,,,,,,,,
SE324,sk,7/22/21,7,Washelli Cemetery,Seattle,47.70939,-122.3378,100,Sunny,,,CoyoteM11,,,,,,,,,,331,,,,,,,,,,,,
SE325,sk,7/22/21,7,North Beach Ravine,Seattle,47.6946,-122.39021,100,Sunny,,,FAILED,,,,,,,,,,332,,,,,,,,,,,,
SE326,sk,7/22/21,7,Golden Gardens,Seattle,47.6948,-122.40243,100,Sunny,,,CoyoteF17,,,,,,,,,,333,,,,,,,,,,,,
SE328,sk,7/22/21,7,Golden Gardens,Seattle,47.69482,-122.40256,60,Sunny,,,CoyoteF10,,,,,,,,,,334,,,,,,,,,,,,
SE329,sk,7/22/21,7,Golden Gardens,Seattle,47.69482,-122.40256,100,Sunny,,dry,FAILED,,,,,,,,,,335,,,,,,,,,,,,
SE330,sk,7/22/21,7,Golden Gardens,Seattle,47.69601,-122.4028,100,Sunny,,v approximate location,CoyoteF10,,,,,,,,,,336,,,,,,,,,,,,
SE331,sk,7/22/21,7,Magnuson,Seattle,47.6786,-122.25317,100,Sunny,,,CoyoteM3,,,,,,,,,,337,,,,,,,,,,,,
SE332,sk,7/22/21,7,Magnuson,Seattle,47.67747,-122.25638,100,Sunny,,,Unassigned,,,,,,,,,,338,,,,,,,,,,,,
SE333,sk,7/22/21,7,Union Bay,Seattle,47.65632,-122.29188,100,Sunny,,,CoyoteM2?,,,,,,,,,,339,,,,,,,,,,,,
